sale_id,branch,sale_date,product_name,category,quantity,unit_price,discount_pct,payment_method,salesperson
18804,uttara ,02-16-2026,Mustard Oil 1L,Groceries,6, 1341.33 ,10,Card,Jahid Islam
18805,Gulshan,03-22-2026,Extension Cord,Electronics,15,"৳4,240",10,nagad,Rahim Uddin
18806,dhanmondi,04/01/2026,Rechargeable Fan,Electronics,17,৳4592,0.25,cash,Mehedi Hasan
18807,motijheel,2026-04-09,  Socks Pair,Clothing,11,৳3550.23,15,NAGAD,Sumaiya Sultana
18808,CHATTOGRAM ,08/04/2026,Electric Kettle,Electronics,16,3713.79,0.25,Cash,Shafiq Ahmed
18809,Dhanmondi ,05/01/2026,Lungi,Clothing,10,৳332.08,20,cash,Shafiq Ahmed
18810, mirpur,20/04/2026,Rice 5kg,Groceries,7,1178.21,0,Card,Jahid Islam
18811,chaTtoGraM,28/02/2026,Rice 25kg,Groceries,18,৳787,0.05,bKash,Jahid Islam
18812,uttara,02-06-2026,T-Shirt,Clothing,15,836.74,0.1,CARD,
18813,mOTiJheel,16/04/2026,Ginger 500g,Groceries,6,"৳1,494.05",10,Card,Lima Khatun
18814,Dhanmondi,20/04/2026,Lungi,Clothing,2,"৳1,257",0.2,bkash,Farhana Akter
18815,MiRpuR,04/03/2026,Tea 500g,Groceries,4,1226,10,Cash,Sabbir Rahman
18816,MIrPUr,13/02/2026,Shampoo 200ml,Groceries,1,553.18,15%,bkash,Lima Khatun
18817,cHAttOgraM,31/01/2026,Bath Soap,Groceries,1,৳877.67,25,Cash,Mehedi Hasan
18818,gulshan,2026-02-06,Flour 2kg,,8,1467.59,0.25,Bkash,NULL
18819,chattogram,2026-03-10,Potato 1kg,Groceries,18,479,10,CARD,Tanvir Hasan
18820,cHATtOGrAM,2026-02-21,LED Bulb 9W,Electronics,13,"৳4,205",0.2,cash,Farhana Akter
18821,Chattogram,01-10-2026,Shampoo 200ml,Groceries,16,৳700.99,0,cash,Karim Hossain
18822,DHANMONDI,02/04/2026,  Socks Pair,Clothing,6,486.51,20,Bkash,Mehedi Hasan
18823, mirpur,01-21-2026,Flour 2kg,Groceries,9,640,5,NAGAD,Mehedi Hasan
18824,uttara ,2026-02-02,Garlic 500g,Groceries,8,৳443.88,0.25,Nagad,
18825,Motijheel,17/03/2026,Flour 2kg,Groceries,15,808.68,20%,Cash,Lima Khatun
18826,gULSHaN,01-20-2026,Rice 25kg,Groceries,9,৳225.55,0.1,Cash,Farhana Akter
18827,gulshan,09/04/2026,Milk Powder 500g ,Groceries,19,৳519.67,0.05,nagad,Lima Khatun
18828,gulshan,2026-01-29,LED Bulb 9W,N/A,7, 6364.69 ,0.1,NAGAD,Karim Hossain
18829,motijheel,2026-01-15,Chili Powder 200g,Groceries,5,1497.36,10%,Nagad,Karim Hossain
18830,dhanmondi,03/01/2026,  Milk Powder 500g  ,Groceries,7,৳1123.09,5,card,Nusrat Jahan
18831,motijheel,2026-01-07,Mustard Oil 1L,-,8, 1072.78 ,0.05,Card,Arif Chowdhury
18832,UTTARA ,01-09-2026,T-Shirt,Clothing,17,৳4126,0.05,bKash,Jahid Islam
18833,MOtiJhEEl,2026-03-08,Milk Powder 500g,Groceries,7, 1357.77 ,10,nagad,Shafiq Ahmed
18834,MIRPUR,2026-03-12,Shampoo 200ml,Groceries,2,৳52,5,CARD,
18835,Chattogram,04-08-2026,  Detergent 1kg  ,Groceries,1,৳640.97,0.05,Cash,Farhana Akter
18836, MOtIJheeL,02/01/2026,Shampoo 200ml,Groceries,20,533.63,0.2,Cash,Sumaiya Sultana
18837,chattogram,02-27-2026,Toothpaste,Groceries,11, 940.17 ,10,BKASH,Rahim Uddin
18838, MotijheeL,2026-02-15,Lungi,Clothing,13,3830,25%,cash,
18839,CHAttoGram,2026-03-24,Tea 500g,Groceries,14,৳722.82,25,bkash,
18840,MOTIJHEEL ,02/01/2026,Flour 2kg,Groceries,17,645,5%,NAGAD,NULL
18841,CHATTOGRAM ,2026-04-10,Extension Cord,n/a,1,৳389.38,10%,nagad,Farhana Akter
18842,mIrpUr,23/02/2026,Garlic 500g,null,6,৳666.19,5,card,Tanvir Hasan
18843,mirpur,2026-04-20,Salt 1kg,Groceries,1,৳502.27,5,Bkash,Jahid Islam
18844,DHANMONDI,21/01/2026,  Socks Pair,Clothing,9,৳865.37,5%,bkash,NULL
18845,Motijheel,17/03/2026,Sugar 1kg,null,10,৳843,0.1,CASH,Tanvir Hasan
18846,Chattogram,03-25-2026,Soyabean Oil 1L,Groceries,20,1409,10%,card,
18847,uttara ,22/04/2026,  ডাল,,9,173,0.2,CASH,Jahid Islam
18848,uttara ,2026-02-16,LED Bulb 9W,Electronics,18,3106.70,0.1,BKASH,Karim Hossain
18849,MIrpur,2026-01-06,Extension Cord,Electronics,18,৳3671.31,0.15,Bkash,Nusrat Jahan
18850,chattogram,03-29-2026,Panjabi,,9,৳1246.27,0,Cash,Sumaiya Sultana
18851, mirpur,11/04/2026,Garlic 500g,Groceries,14,374.30,0.1,BKASH,Sumaiya Sultana
18852,Gulshan,03-29-2026,Rice 5kg,Groceries,3,515.39,10%,cash,Lima Khatun
18853,uttara,09/04/2026,Rice 25kg,Groceries,8, 948.08 ,5%,Nagad,Sabbir Rahman
18854,dhanmondi,2026-04-19,Iron,,14,৳1381,0,nagad,Nusrat Jahan
18855,GulSHAn ,2026-04-11,Iron,N/A,1,746,0.05,card,Jahid Islam
18856,mIRPUr,2026-02-16,Salt 1kg,N/A,15,1460.55,10%,nagad,Sabbir Rahman
18857,Uttara,19/03/2026,Lentil (Masoor) 1kg,Groceries,20,"৳1,154.24",5,CASH,Farhana Akter
18858,mirpur ,13/02/2026,Mustard Oil 1L,Groceries,3,৳150.01,0.25,CASH,Sabbir Rahman
18859,CHATTOGRAM ,18/02/2026,Shampoo 200ml,Groceries,8,451,25%,card,Rahim Uddin
18860,Dhanmondi,24/01/2026,Iron,-,11,৳5353,10,Bkash,Jahid Islam
18861,Gulshan,07/04/2026,Lungi ,Clothing,17,৳859.08,10,bKash,Sumaiya Sultana
18862,uttara,02-10-2026,  Salt 1kg  ,Groceries,14, 204.97 ,10,nagad,Farhana Akter
18863,mirpUr,2026-03-13,Bath Soap ,,14,176,5,nagad,Rahim Uddin
18864,gulshan,16/04/2026,Soyabean Oil 1L,Groceries,20,৳1100.54,5,bkash,Karim Hossain
18865,MIRPUR,2026-02-06,Flour 2kg ,Groceries,7, 524.05 ,10%,NAGAD,Jahid Islam
18866, gulshan ,02-05-2026,Onion 1kg,Groceries,19,447,5,BKASH,Mehedi Hasan
18867,Gulshan,2026-04-21,  Saree  ,Clothing,9,"  ৳3,640.77 ",0.15,Bkash,Nusrat Jahan
18868,GULSHAN ,04-10-2026,Lentil (Masoor) 1kg,Groceries,1,৳1428,10%,CASH,Jahid Islam
18869,UTTARA ,2026-01-04,সাবান,Groceries,1,"৳1,307",5,Cash,Tanvir Hasan
18870,CHATTOGRAM ,02-07-2026,Sugar 1kg,null,14,৳107,0.1,bkash,Sabbir Rahman
18871, dhANmoNdi,02-17-2026,Saree,Clothing,9, 849.40 ,5,CARD,Farhana Akter
18872, Chattogram,04/01/2026,Shampoo 200ml ,Groceries,9,"৳1,492",5%,Bkash,Sumaiya Sultana
18873,Chattogram,03-06-2026,  Mustard Oil 1L,Groceries,3,  ৳309.47 ,10,Card,Sabbir Rahman
18874,motijheel,2026-03-15,Detergent 1kg,Groceries,13, 973.77 ,10,CARD,
18875,mIRpur,04-13-2026,Salt 1kg,Groceries,5,"৳1,276.34",0.05,CASH,Mehedi Hasan
18876,Dhanmondi ,2026-03-11,Detergent 1kg,Groceries,6,৳314.16,5%,Bkash,Sabbir Rahman
18877,moTIJheel,31/01/2026,  Rice 5kg,null,6,221.24,0.25,CASH,Nusrat Jahan
18878,guLShAN,03/01/2026,  Iron  ,Electronics,19,4240,25%,Card,Sumaiya Sultana
18879,chatTOgram,01-28-2026,Lentil (Masoor) 1kg,Groceries,4,"৳1,362.53",5%,card,Karim Hossain
18880,UTTARA ,2026-01-06,  Panjabi,Clothing,20,"৳2,327",10%,CARD,Sabbir Rahman
18881,MotijHEeL,01-18-2026,Chili Powder 200g,Groceries,16,৳64.82,10,BKASH,Lima Khatun
18882, cHAttograM,12/02/2026,ডাল,Groceries,2,৳78.44,0.1,Nagad,Lima Khatun
18883,DHANMONDI,20/01/2026,  Panjabi,Clothing,20,"৳3,541.12",25,BKASH,Tanvir Hasan
18884,motijheel,30/03/2026,Socks Pair,Clothing,11,"৳1,708",10,Bkash,Arif Chowdhury
18885,Chattogram,2026-01-28,Sugar 1kg,Groceries,10,676,0.2,CARD,Tanvir Hasan
18886,mirpur,01-13-2026,Lungi,Clothing,17,810.35,0.05,cash,Arif Chowdhury
18887,gulshan,2026-01-26,Lungi,Clothing,20,৳1888,20%,Bkash,Nusrat Jahan
18888,Chattogram,11/02/2026,Onion 1kg,Groceries,4,৳512.49,10%,Cash,Lima Khatun
18889,Mirpur ,09/03/2026,Rechargeable Fan,Electronics,5,৳1757.22,0%,NAGAD,Shafiq Ahmed
18890,mirpur,03/01/2026,  Lungi,Clothing,13,2108,5,CARD,Shafiq Ahmed
18891,chattoGram,27/01/2026,Electric Kettle,Electronics,14,"৳4,938",10%,NAGAD,Jahid Islam
18892,mirpur,23/01/2026,  Sugar 1kg  ,Groceries,20, 1319.45 ,10%,Bkash,NULL
18893,gulshan,01-12-2026,Extension Cord,Electronics,2,5993.81,0.15,card,Tanvir Hasan
18894,DhAnmondi,16/03/2026,Tea 500g,Groceries,15,৳96.23,15%,BKASH,Rahim Uddin
18895,gulshan,03-06-2026,Extension Cord ,Electronics,9,"  ৳5,377.07 ",5%,Nagad,Mehedi Hasan
18896,chattogram,01-20-2026,Rice 5kg,Groceries,5,৳413,5,bkash,Lima Khatun
18897, motijheel,15/02/2026,Toothpaste,Groceries,20,1110.17,25%,Cash,Shafiq Ahmed
18898,motijheel,03/03/2026,Electric Kettle,Electronics,20,"৳6,462.61",0.25,bKash,Arif Chowdhury
18899,Mirpur ,01-21-2026,Saree,Clothing,4,৳1138.44,5%,Nagad,Nusrat Jahan
18900, gulshan ,2026-02-21,LED Bulb 9W,Electronics,1,929,10,CARD,Karim Hossain
18901,MIRPUR,08/02/2026,Rice 5kg,Groceries,7,826,0.25,bkash,
18902, mirpur,2026-02-07,  Chili Powder 200g,Groceries,17,1448,10,cash,NULL
18903,Mirpur ,2026-03-20,Lungi,Clothing,16,৳3836.24,0.05,nagad,Shafiq Ahmed
18904,dhanmoNDi,21/04/2026,Bath Soap,Groceries,11,৳1469,15%,cash,Sumaiya Sultana
18905,Chattogram,01-30-2026,Tea 500g,Groceries,14,৳544.20,25,Bkash,Rahim Uddin
18906,MOTIJHEEL ,17/04/2026,  Toothpaste,Groceries,16,৳759.05,10%,CASH,Karim Hossain
18907,GuLShaN,23/03/2026,Chili Powder 200g,Groceries,10,৳947.11,5%,cash,Nusrat Jahan
18908,GULSHAN ,02/02/2026,  Electric Kettle,Electronics,4,1037.41,0.15,BKASH,Nusrat Jahan
18909, gulshan ,02-09-2026,Biscuit Pack,,14,302,0.1,nagad,Lima Khatun
18910,mOTiJheeL ,04-11-2026,Extension Cord,Electronics,20,৳2946.33,5,Card,Mehedi Hasan
18911, gulshan ,2026-03-21,  Onion 1kg,Groceries,13,৳776.92,15%,NAGAD,Arif Chowdhury
18912,mirpur,06/03/2026,Panjabi,Clothing,6,3929,0.05,CASH,Mehedi Hasan
18913,UtTarA ,04-03-2026,Ginger 500g ,Groceries,13,1026,0.25,CARD,Arif Chowdhury
18914,gulshan,22/04/2026,Extension Cord,Electronics,12,৳204,0.05,bkash,Karim Hossain
18915,CHATTOGRAM ,2026-02-27,Panjabi,null,12,818.48,25,Bkash,Karim Hossain
18916,cHattogRAm,2026-01-13,Extension Cord,Electronics,9,"৳2,831.09",0.05,Bkash,Lima Khatun
18917,chattogram,01-07-2026,Lentil (Masoor) 1kg,Groceries,3,৳178.98,5%,Card,Nusrat Jahan
18918,Chattogram,05/02/2026,T-Shirt,Clothing,14,৳4484,0,CASH,Jahid Islam
18919,CHATTOGRAM ,25/03/2026,Lentil (Masoor) 1kg,Groceries,10,৳406,25%,bKash,Rahim Uddin
18920,chattoGrAm,01-17-2026,Detergent 1kg,Groceries,14,601.59,0.25,bkash,Karim Hossain
18921,Gulshan,2026-02-27,Sugar 1kg,Groceries,12,৳355.91,0.05,bkash,Karim Hossain
18922,CHATTOGRAM ,22/03/2026,Biscuit Pack,Groceries,13,৳1061.85,0.2,nagad,Sumaiya Sultana
18923,Gulshan,04-23-2026,Toothpaste,Groceries,17,374.31,15%,CASH,Tanvir Hasan
18924,MOTIJHEEL ,04-23-2026,Toothpaste,Groceries,8,৳61,15,CASH,Arif Chowdhury
18925,GuLShan,04/03/2026,LED Bulb 9W,Electronics,18,4747.67,0.2,NAGAD,Shafiq Ahmed
18926,UtTaRa,03-15-2026,Iron,Electronics,7,৳3959,0.05,card,Tanvir Hasan
18927,motijheel,10/04/2026,Lentil (Masoor) 1kg,Groceries,5,1250.87,25%,Bkash,Shafiq Ahmed
18928,GULSHAN ,01-29-2026,  Iron,Electronics,18,"৳1,862.58",0.0,BKASH,Jahid Islam
18929,motijheel,2026-03-22,Saree,Clothing,19,2836,0.1,CASH,Jahid Islam
18930,Mirpur ,04/02/2026,Rice 5kg,Groceries,19,৳929.63,25%,BKASH,
18931,dhanmondi,2026-01-24,Lentil (Masoor) 1kg,Groceries,1,1397,25,cash,Nusrat Jahan
18932,MotiJHeEl,28/02/2026,Toothpaste,Groceries,16,৳723,0.15,CASH,Sabbir Rahman
18933,Motijheel,2026-03-15,Electric Kettle,Electronics,19,৳4153.39,0.05,Nagad,Mehedi Hasan
18934,Motijheel,2026-02-24,Garlic 500g ,Groceries,15,1190,25%,card,Mehedi Hasan
18935,uttara,11/02/2026,  Tea 500g,Groceries,2,৳835.64,5%,bkash,Sumaiya Sultana
18936, Chattogram,04-13-2026,Onion 1kg,Groceries,11,1409,0.05,nagad,Karim Hossain
18937, motijheel,01-26-2026,ডাল,Groceries,11,567.20,0%,bkash,Farhana Akter
18938,Uttara,31/01/2026,Ginger 500g,Groceries,5,৳1203,10,cash,Karim Hossain
18939,gulshan,2026-02-17,Panjabi ,Clothing,12,৳2646.98,10,bKash,Karim Hossain
18940,CHATTOGRAM ,01-04-2026,Sugar 1kg,Groceries,15,৳198.63,20%,CARD,
18941,DHANMONDI,23/03/2026,Milk Powder 500g,Groceries,9,৳542,0.15,nagad,Rahim Uddin
18942,mOtiJhEEL,2026-01-22,Saree ,Clothing,18,"৳1,603.72",0.2,Nagad,Nusrat Jahan
18943,miRpUr,22/02/2026,Lungi,Clothing,14,1858.42,5,bkash,Arif Chowdhury
18944,dhanmondi,09/04/2026,T-Shirt,Clothing,12,2193,0.05,Card,Tanvir Hasan
18945,chattogram,2026-04-10,Detergent 1kg,Groceries,18,"৳1,389.39",0%,Nagad,Jahid Islam
18946,motijheel,02-19-2026,Mustard Oil 1L,Groceries,1,818.20,10,Card,Shafiq Ahmed
18947,MIRPUR,01-15-2026,Saree,null,15,3446,0%,bkash,
18948,motijheel,2026-03-20,Rice 25kg,Groceries,8,679.63,0.05,Cash,Arif Chowdhury
18949,Dhanmondi,09/01/2026,Bath Soap,Groceries,16,  ৳938.05 ,0.2,Card,Jahid Islam
18950,gulshan,07/02/2026,Panjabi,Clothing,11,2425.72,5,Card,Farhana Akter
18951,DHanmonDI,2026-04-13,Bath Soap,Groceries,6,"৳1,343.72",0.2,bKash,Lima Khatun
18952,motijheel,01-21-2026,Rice 5kg,Groceries,7,510,20,Cash,Arif Chowdhury
18953,Mirpur ,2026-01-14,  Garlic 500g  ,Groceries,6,৳746,10,card,Nusrat Jahan
18954,Dhanmondi ,12/01/2026,Panjabi,Clothing,17,"৳1,515.15",10,card,Nusrat Jahan
18955, mirpur,2026-04-08,Shampoo 200ml,N/A,12,926.01,0.25,card,Jahid Islam
18956,mirPur,2026-03-23,  Panjabi  ,Clothing,9,"৳1,573.22",0.1,Nagad,Sumaiya Sultana
18957,uttara,20/03/2026,Potato 1kg,null,15,৳642.85,5,NAGAD,Jahid Islam
18958,Gulshan,2026-04-14,Saree ,Clothing,19,2972,15%,cash,Jahid Islam
18959,Mirpur ,28/02/2026,Ginger 500g,Groceries,2,867,5%,bKash,
18960,Motijheel,01-11-2026,LED Bulb 9W,Electronics,9,5107,10%,bKash,Karim Hossain
18961, DhaNMOnDi,01-06-2026,  Iron  ,Electronics,4,4063,20,NAGAD,
18962, Chattogram,03-03-2026,  Saree  ,Clothing,9,৳3311.14,0.2,bkash,Nusrat Jahan
18963,uTTAra ,03-24-2026,Bath Soap,Groceries,12,"৳1,373.36",25,CARD,Shafiq Ahmed
18964,UTTARA ,19/04/2026,  Sugar 1kg,Groceries,1,327.43,10,cash,NULL
18965,Motijheel,2026-04-11,  Biscuit Pack,Groceries,14,"  ৳1,270.48 ",5%,NAGAD,Sumaiya Sultana
18966,Gulshan,01-29-2026,Mustard Oil 1L,Groceries,13, 853.01 ,0.2,CASH,Lima Khatun
18967,UttARa ,2026-01-08,LED Bulb 9W,Electronics,11,1036.20,5%,CASH,Farhana Akter
18968,Mirpur ,01-24-2026,Rechargeable Fan ,Electronics,10,5008,0.05,CARD,Farhana Akter
18969,UTTARA ,04-24-2026,  Biscuit Pack,Groceries,7,749.93,0%,bkash,Mehedi Hasan
18970,DhaNmonDI,04-08-2026,LED Bulb 9W,Electronics,4,4110.54,0.1,Card,Farhana Akter
18971,dhAnmondI,04-08-2026,Onion 1kg,Groceries,18,৳1274,0.15,CASH,
18972,uttara ,01-12-2026,Tea 500g,Groceries,20,  ৳440.29 ,0.05,BKASH,Tanvir Hasan
18973,DHaNmonDI,04-03-2026,Mustard Oil 1L,n/a,20,৳738,10%,cash,Sumaiya Sultana
18974,DHANMONDI,03-23-2026,Mustard Oil 1L,Groceries,8,637.68,0.05,Cash,Farhana Akter
18975,GUlSHAN ,12/04/2026,  Panjabi,Clothing,13,3431.65,20,bkash,Nusrat Jahan
18976,uttara,03/03/2026,Soyabean Oil 1L,Groceries,4,৳451.98,10%,BKASH,Arif Chowdhury
18977, mirpur,2026-01-31,Mustard Oil 1L,Groceries,6,1075.15,0,Card,Nusrat Jahan
18978,MOTIJHEEL ,03-12-2026,Milk Powder 500g,Groceries,8,"৳1,000.37",0.1,Bkash,Tanvir Hasan
18979,Mirpur ,2026-01-03,Turmeric 200g,Groceries,12,860,0,Cash,Mehedi Hasan
18980,utTAra ,2026-01-13,  Soyabean Oil 1L,Groceries,9,৳870,10%,NAGAD,Farhana Akter
18981,chattogram,03-19-2026,Biscuit Pack,N/A,3,  ৳863.55 ,25%,CASH,Arif Chowdhury
18982,Motijheel,2026-02-11,Shampoo 200ml,Groceries,19,"৳1,301.52",25%,card,Shafiq Ahmed
18983,UTTARA ,01-05-2026,Rechargeable Fan,Electronics,15,660.57,0.05,CARD,Mehedi Hasan
18984,motijheel,03-26-2026,  Lungi,N/A,18,৳2490.26,0%,CASH,Mehedi Hasan
18985, gulshan ,03-14-2026,Soyabean Oil 1L,Groceries,1, 413.55 ,0.2,BKASH,Shafiq Ahmed
18986,chattogram,02-24-2026,Saree,N/A,18,"  ৳1,139.46 ",0.25,nagad,Sabbir Rahman
18987, gulshan ,09/01/2026,  Shampoo 200ml  ,N/A,15,"৳1,413",10,Card,Tanvir Hasan
18988,ChATtOgram,26/03/2026,Turmeric 200g,Groceries,15,595,0.0,Card,Sumaiya Sultana
18989,mIRpuR,03-21-2026,  Salt 1kg,Groceries,3,740.45,10%,Card,Tanvir Hasan
18990, MIRPur,2026-03-17,Iron,Electronics,8,"  ৳2,512.63 ",0.15,bKash,Jahid Islam
18991,ChatTogRAM,2026-01-18,Extension Cord,Electronics,3,৳3021.35,10,bkash,Karim Hossain
18992, dhAnmoNdi,10/04/2026,Lentil (Masoor) 1kg,Groceries,11,584,10,CASH,Shafiq Ahmed
18993, mirpur,2026-02-09,  Iron  ,Electronics,13,"৳1,704.82",0%,cash,Nusrat Jahan
18994,DHANMONDI,05/01/2026,Garlic 500g,Groceries,6,49,0.25,NAGAD,Mehedi Hasan
18995,DHANMONDI,04-02-2026,Socks Pair,Clothing,5,2795,0.0,BKASH,Karim Hossain
18996,Chattogram,28/01/2026,Potato 1kg,Groceries,14,1453.03,5,Bkash,Sabbir Rahman
18997, chaTtOgRam,03-15-2026,Onion 1kg,Groceries,18,৳1115,10,CARD,Tanvir Hasan
18998,moTiJheel,12/03/2026,Onion 1kg,Groceries,2,৳900,15,bKash,Mehedi Hasan
18999,mirpur,2026-02-22,Electric Kettle,Electronics,11,৳2034,5,Card,Nusrat Jahan
19000,Dhanmondi,01-09-2026,তেল,Groceries,2,  ৳594.90 ,10%,card,Shafiq Ahmed
19001,Motijheel,17/01/2026,Tea 500g,Groceries,16,৳779.90,0%,Cash,Shafiq Ahmed
19002,UTTARA ,2026-04-01,Bath Soap ,Groceries,9,1341,10,card,Lima Khatun
19003,utTarA,17/02/2026,Rice 25kg,Groceries,2,401,0.1,bKash,Mehedi Hasan
19004,miRpuR,02/03/2026,Garlic 500g,Groceries,14,784.38,0,bkash,Farhana Akter
19005,DHANMONDI,2026-01-11,Bath Soap,Groceries,17,1156.67,10,BKASH,Farhana Akter
19006,dhanmondi,10/02/2026,  Toothpaste,Groceries,15,72,25,Card,Arif Chowdhury
19007,CHattogRaM,2026-02-15,  Panjabi,Clothing,2,794,0.05,Nagad,Jahid Islam
19008,Gulshan,02-06-2026,Ginger 500g,Groceries,11,310,5%,CASH,Sumaiya Sultana
19009,UTtaRA,21/01/2026,Turmeric 200g ,Groceries,2,84.76,0.15,cash,Jahid Islam
19010, DhAnmonDi ,15/04/2026,Turmeric 200g,Groceries,18,721.72,10,CASH,
19011,uTtara,2026-03-26,Lentil (Masoor) 1kg,Groceries,3, 1089.48 ,15,nagad,Sumaiya Sultana
19012,mirpur,2026-01-05,Tea 500g,Groceries,18,394,15%,cash,Arif Chowdhury
19013, mirpur,2026-03-06,Ginger 500g,Groceries,4,  ৳203.79 ,0.1,Cash,Sabbir Rahman
19014, Chattogram,01/02/2026,Mustard Oil 1L,Groceries,4,৳806,0%,nagad,Shafiq Ahmed
19015, cHattOgrAm,03-01-2026,LED Bulb 9W,Electronics,14,3906.84,0.1,Card,Sumaiya Sultana
19016,DHANMONDI,03-04-2026,  Ginger 500g,,12,৳524,10%,CASH,Arif Chowdhury
19017,MOTIJHEEL ,10/02/2026,Soyabean Oil 1L,Groceries,16,174.70,0.1,nagad,Nusrat Jahan
19018,CHATTOGRAM ,2026-04-03,Biscuit Pack,Groceries,11, 538.03 ,10%,CASH,Karim Hossain
19019, gULshAn,04-01-2026,Rechargeable Fan,Electronics,18,৳4007.30,5%,cash,Sabbir Rahman
19020,MIrpur ,12-31-2025,  Ginger 500g,Groceries,9,৳246,0.1,BKASH,Lima Khatun
19021,uttara ,2026-03-18,Toothpaste,n/a,19,৳188.73,20,bkash,Tanvir Hasan
19022,mirPUr,24/03/2026,ডাল,Groceries,6,  ৳727.38 ,5%,Bkash,Sabbir Rahman
19023,chattogram,06/01/2026,Rice 5kg,Groceries,17,1106,0%,Nagad,Karim Hossain
19024,miRpur ,2026-02-08,  Rice 5kg  ,Groceries,19,967.52,25%,Nagad,Mehedi Hasan
19025,CHATTOGRAM ,2026-01-13,Panjabi,Clothing,17,2844.17,0.05,bkash,Sabbir Rahman
19026,Chattogram,24/01/2026,Toothpaste,Groceries,15,  ৳204.06 ,20,Cash,Farhana Akter
19027,MIRPUR,12/01/2026,Garlic 500g,n/a,20,৳1218.81,15%,Nagad,Rahim Uddin
19028,Motijheel,12/01/2026,LED Bulb 9W ,Electronics,19,5994.80,5,Nagad,Karim Hossain
19029,uttaRa,2026-01-02,  Salt 1kg  ,Groceries,14,34.73,0.15,cash,Arif Chowdhury
19030,uttara,13/02/2026,Mustard Oil 1L,Groceries,15,৳258,20,BKASH,Jahid Islam
19031,Uttara,21/02/2026,Turmeric 200g,Groceries,2,  ৳417.15 ,0,CARD,Karim Hossain
19032,MIrpur,17/01/2026,Soyabean Oil 1L,Groceries,16, 107.14 ,10%,Card,Farhana Akter
19033,Dhanmondi ,2026-03-01,Rechargeable Fan,Electronics,4,3419,5%,nagad,Nusrat Jahan
19034,UTTARA ,23/04/2026,Bath Soap,Groceries,11,৳1187,15,bkash,Nusrat Jahan
19035,Dhanmondi ,04-16-2026,  Garlic 500g,Groceries,8,৳1339,5,cash,Jahid Islam
19036,chattoGRaM ,2026-03-30,  Rechargeable Fan,Electronics,3,2615.91,5%,NAGAD,Tanvir Hasan
19037,CHattoGrAm,24/04/2026,তেল,Groceries,7,1449,0.1,Cash,Rahim Uddin
19038, miRpur,13/02/2026,Onion 1kg,Groceries,1,1380,0%,Bkash,Jahid Islam
19039,dhANMoNdi,2026-02-04,Chili Powder 200g,Groceries,17,743,10,bKash,Sumaiya Sultana
19040,dhanmondi,2026-04-18,Tea 500g,Groceries,10, 713.69 ,0.25,bkash,Tanvir Hasan
19041,Chattogram,04/02/2026,  Extension Cord,,7,4412,0.25,bkash,Lima Khatun
19042,dhanmondi,04-08-2026,Saree,Clothing,14,"  ৳3,140.64 ",10%,Card,NULL
19043,motijheel,18/03/2026,Rice 25kg,Groceries,14,793.07,25%,CARD,Sumaiya Sultana
19044,uttara ,02-15-2026,Tea 500g,n/a,4,৳176.47,20,card,Karim Hossain
19045,CHattogRaM,02-15-2026,  T-Shirt,Clothing,1,704.46,10,CASH,Mehedi Hasan
19046,Dhanmondi,26/02/2026,Panjabi,,8,৳457,0.1,Nagad,Lima Khatun
19047, utTaRa,2026-03-21,Rice 5kg,N/A,20,৳382,0.15,bkash,Rahim Uddin
19048,DhANMoNDi ,02-13-2026,Ginger 500g,Groceries,2,931.39,25,cash,Mehedi Hasan
19049,uttara ,13/03/2026,Saree,Clothing,12,"৳3,528.46",10%,CASH,Mehedi Hasan
19050,UTTARA ,07/01/2026,Rice 25kg,Groceries,11,৳1087.77,5%,Card,Jahid Islam
19051,DHANMONDI,2026-01-13,  Potato 1kg,Groceries,20,"৳1,434",0.0,Bkash,Shafiq Ahmed
19052,GULshan,03-03-2026,LED Bulb 9W,Electronics,8,262,0.05,card,Shafiq Ahmed
19053,ChatTOgRAm,28/03/2026,Lungi,Clothing,13,৳1595,0.05,bKash,Shafiq Ahmed
19054,mirpur,14/04/2026,Toothpaste,Groceries,10,  ৳575.44 ,10,Nagad,Shafiq Ahmed
19055, Chattogram,2026-01-17,  Soyabean Oil 1L  ,Groceries,9,৳1490.08,20%,nagad,Nusrat Jahan
19056, Chattogram,18/02/2026,Detergent 1kg,Groceries,11,837,5,card,Jahid Islam
19057,CHaTtoGRAm,01-23-2026,Electric Kettle,Electronics,3,6066,0.1,card,Sabbir Rahman
19058, MOTIjheEl,2026-02-14,Saree,Clothing,9,2570.43,5%,nagad,Sabbir Rahman
19059,GuLShan,03/03/2026,Ginger 500g,Groceries,4,"  ৳1,403.45 ",5,Card,Jahid Islam
19060, motijheel,02-10-2026,Onion 1kg,Groceries,6,৳346.98,15,cash,Mehedi Hasan
19061, gulshan ,02-17-2026,  Ginger 500g,Groceries,16,৳360.80,0.05,BKASH,Rahim Uddin
19062,UTTARA ,04/03/2026,Panjabi,Clothing,19,"৳1,163.80",10,CARD,Sabbir Rahman
19063,gulshan,01-29-2026,Lungi,Clothing,2,"৳1,417.22",0,CARD,Lima Khatun
19064,Dhanmondi,17/03/2026,Rice 25kg,Groceries,19,৳470,0.0,NAGAD,Farhana Akter
19065,chatTOgRAm,01-29-2026,Rice 25kg,-,17,281.33,5%,bKash,Jahid Islam
